Pair,1H Close,1H RSI,1H EMA50,1H EMA200,4H Close,4H RSI,4H EMA50,4H EMA200,1D Close,1D RSI,1D EMA50,1D EMA200,1H Close/EMA50,1H Close/EMA200,4H Close/EMA50,4H Close/EMA200,1D Close/EMA50,1D Close/EMA200
UNB/BTC,3.53e-05,37.07539546370657,3.711213713562216e-05,3.852429092518737e-05,3.53e-05,38.94827070688528,3.8322918842241026e-05,4.21946697524235e-05,3.715e-05,34.34036696006293,4.60007338580479e-05,7.604794446381733e-05,0.9511713074081423,0.9163049897154807,0.9211198172382149,0.8365985610770778,0.80759581172422,0.48850761531990533
UP/BTC,7.26e-06,39.562415304519135,7.679032149604922e-06,7.877552790751304e-06,7.26e-06,39.837421035994794,7.90347661822392e-06,7.5005512873330184e-06,8.19e-06,52.9452352529845,8.327545489680808e-06,7.293665217591106e-06,0.9454316453634745,0.9216060105015931,0.9185830933262731,0.9679288524112537,0.9834830695489746,1.1228922298554482
USDT/USD,1.0,59.624844650649756,0.9993425657588392,0.9992413389357264,1.0,54.05646131719121,0.9992726234517776,0.9990827785066126,0.9989,50.095966967426605,0.998959398786564,1.0001955397992524,1.0006578667452852,1.0007592370678755,1.0007279060099834,1.0009180635610178,0.9999405393385996,0.9987047134808136
UTK/BTC,5.37e-06,43.783818035904076,5.658420627898089e-06,6.215341985215339e-06,5.37e-06,43.749547294222296,6.222561789676529e-06,8.246736366297592e-06,5.24e-06,31.05390775011653,9.014474416351544e-06,1.0804366059291478e-05,0.9490280686317186,0.8639910744692433,0.8629886181136904,0.651166687217732,0.5812873560875667,0.4849891211797414
UTT/BTC,7e-05,30.570646121966032,7.570841674787539e-05,7.590456854998247e-05,7e-05,40.67007774211551,7.685433277408687e-05,7.443108557889361e-05,9e-05,57.86683614498557,7.02498307279647e-05,6.255479039893333e-05,0.924599971930656,0.9222106302324297,0.9108139707069585,0.9404672719142747,1.2811418770319294,1.438738734892071
UUU/BTC,1.4e-07,20.286681923217945,1.5222249788972775e-07,1.9027307117067573e-07,1.4e-07,21.16819911581666,1.86496613142857e-07,1.4639694278375142e-07,1.7e-07,47.92461172328213,1.3629607668030087e-07,4.780699761045348e-08,0.9197063636507798,0.7357846233239145,0.7506838737750136,0.9563041231455183,1.247284618461585,3.555964785431909
VEE/BTC,1.5e-06,40.4452061345524,1.608501459291747e-06,1.80886245506936e-06,1.5e-06,25.842235885605227,1.8173441653943088e-06,2.3733197581604192e-06,1.63e-06,27.28515385002673,2.5609042620342065e-06,2.3260032592856927e-06,0.9325450041310362,0.8292504473163402,0.8253802601416146,0.6320260870211029,0.6364939229337844,0.7007728787536468
VERI/BTC,0.003397,37.80012439766471,0.003746481032347813,0.004092673857585124,0.003397,39.211542121042115,0.004088512783262903,0.005683335832711623,0.0044859999999999995,35.93062198464777,0.006386950967857599,0.013906573022905877,0.9067175225684238,0.8300197177217523,0.830864468348065,0.5977123471127395,0.7023695692319925,0.3225812709292931
VET/USDT,0.00821,25.433709384294854,0.00915751648373435,0.011158256326580443,0.00812,13.206635206822824,0.08730891364729733,0.6871867770066165,0.00892,23.736660392983083,0.6184658013585927,0.3018189425198738,0.8965312827536444,0.7357780427075056,0.09300310427412307,0.011816292559310725,0.014422786159566638,0.029554142379293002
VIA/BTC,0.000134,30.85071807224357,0.00013845324919207217,0.00014229198753599933,0.0001356,36.38746661028231,0.00014265736011216776,0.0001556965087781061,0.0001385,35.158401595910405,0.00016386359363949494,0.00015514268241641682,0.9678357191466537,0.9417255484332772,0.9505292954627875,0.8709251162031704,0.8452151995683944,0.8927266039416132
VIB/BTC,6.16e-06,44.15526277466773,6.289718622968984e-06,6.524874574458748e-06,6.16e-06,40.85305480614448,6.634041898243403e-06,8.800060128735418e-06,6.43e-06,33.00683635533057,9.865155874756185e-06,1.7579807851580745e-05,0.9793760848863298,0.9440794500652888,0.9285440300928877,0.6999952170650908,0.6517889916421534,0.36576053926674895
VIBE/BTC,4.69e-06,27.41063807459105,5.127336482195959e-06,5.710506216399144e-06,4.69e-06,26.890816363596144,5.717434850349901e-06,8.14134257131204e-06,5.18e-06,21.98053835192822,9.749218027869709e-06,2.2354508528523964e-05,0.9147049381848537,0.8212932132936821,0.8202979347832843,0.5760720616924206,0.5313246647261489,0.23172059423227356
VIT/BTC,9.5e-07,7.113047719062995,1.0545276143789446e-06,1.0984403436589796e-06,9.5e-07,34.534629455223254,1.0805892560442779e-06,1.2172318559711409e-06,1.14e-06,49.20481657292152,1.3787011885312458e-06,1.0851223776028579e-06,0.9008773094666608,0.8648626258896185,0.8791499588638082,0.7804593638753103,0.8268651753426439,1.050572749700704
VIU/BTC,1.1e-07,38.11110651711511,1.2809573271390241e-07,1.3657199073249446e-07,1.1e-07,39.55215603481175,1.3939678300806052e-07,2.0877921031026921e-07,1.4e-07,30.15800609634137,2.835311779182397e-07,5.088173566207003e-07,0.8587327436244997,0.8054360151742871,0.7891143369760502,0.526872382726842,0.49377285781379227,0.27514784662576575
VOISE/BTC,3e-07,25.933065853675185,3.7127861403886253e-07,3.477976343007478e-07,3e-07,40.01806898527336,3.6025467157430874e-07,4.391638064247816e-07,4e-07,49.77945578432997,5.038734175762864e-07,1.5884295041694187e-06,0.8080185301720566,0.8625705594667266,0.8327442325425052,0.6831164035176085,0.7938501735695157,0.25182105907127295
VRC/BTC,2.424e-05,45.055561507213156,2.5185080640146985e-05,2.8238264100993946e-05,2.424e-05,31.361803485348858,2.832507086885969e-05,3.618661973695551e-05,2.559e-05,21.026944908957947,3.932851833260495e-05,6.350654897668492e-05,0.9624745835182892,0.8584097065352819,0.8557789709415774,0.6698608539897677,0.6506728726361614,0.4029505682854035
VRM/BTC,0.0001151,50.50394732319996,0.00011426854123299868,0.00012114594718085925,0.0001151,49.23431253419295,0.00012027548464879707,0.0001536880310848327,0.000113,25.82513726964615,0.0001687222223211305,0.00031281525771310794,1.0072763575873953,0.9500936901188017,0.9569697460466743,0.7489197381705484,0.6697398744839081,0.3612355766342945
VTC/BTC,0.00011640000000000001,39.38651341053345,0.00012142103773270784,0.00012678261661312962,0.00011640000000000001,29.43128002737123,0.00012753227853828139,0.0001399692239526698,0.00012529999999999998,43.00079740178304,0.00015134050649807506,0.0002564486992318731,0.9586477119083682,0.9181069385496939,0.9127101102099434,0.8316113836521688,0.8279343243878579,0.48859674615353593
WABI/BTC,2.434e-05,19.520843706717727,2.661284748489127e-05,2.7425783611415633e-05,2.42e-05,27.779072582494308,2.8101793724765723e-05,4.0487192347969394e-05,2.692e-05,26.997918926495977,4.702822382975143e-05,9.977892407737502e-05,0.9145958550214659,0.887486036674948,0.8611549937708379,0.5977198861311936,0.5724222138912595,0.26979645500210536
WAN/BTC,0.0001254,21.005774782665434,0.00014304155283491248,0.00015680660965357185,0.0001264,25.56375016285932,0.0001595617090841317,0.00023934669247627568,0.0001453,26.095736885452272,0.000281954225592774,0.00028221085508213457,0.8766683352824547,0.7997111874113118,0.7921700057333517,0.5281042269365345,0.5153318759260468,0.5148632569704377
WAVES/BTC,0.0003241,49.32953190469238,0.00031560114487295374,0.0002842344971759665,0.00032539999999999994,62.12617971480036,0.00029036904923395454,0.00034181049923747185,0.00029110000000000003,38.764518110676754,0.0003687886007243943,0.00047457523650870555,1.026929101066688,1.1402556805036697,1.1206428538388071,0.9519894816745499,0.7893411006419554,0.6133906230369863
WAX/BTC,1.237e-05,29.68828877650714,1.3180824456571655e-05,1.3992722589866324e-05,1.237e-05,31.230056512317205,1.4003430983626908e-05,1.6372290018704238e-05,1.345e-05,36.40437239434709,1.733282661884115e-05,1.4729599477830045e-05,0.9384845417490257,0.8840309611339314,0.8833549445463225,0.7555448862601449,0.7759842232183622,0.9131273406479241
WILD/BTC,1.41e-06,26.890819361511102,1.5919371508413953e-06,1.6270873562507253e-06,1.41e-06,26.047139539309608,1.6447937357047036e-06,1.8945116662157982e-06,1.85e-06,52.00067798102129,1.822727845098853e-06,9.438169929905599e-07,0.8857133582533487,0.8665791634255234,0.8572503465888339,0.7442551160513102,1.0149622747984453,1.9601257592725965
WINGS/BTC,2.185e-05,30.91628029463461,2.266172177463735e-05,2.310816038236425e-05,2.185e-05,33.6395610761013,2.3533815769253448e-05,2.762933628841392e-05,2.313e-05,37.339379773587254,3.057728545227346e-05,4.588401094453444e-05,0.9641809310559175,0.9455534165616898,0.9284512216054088,0.7908260904972434,0.7564438653687048,0.5040971685749102
WPR/BTC,3.36e-06,20.976809919590014,3.5901447731138254e-06,3.757640831105063e-06,3.34e-06,28.18245136886602,3.7959043520744864e-06,4.96997112996061e-06,3.55e-06,28.580212504141468,5.467301810959955e-06,4.274266217778877e-06,0.9358954059910473,0.8941780630512994,0.8798957218652437,0.6720360969232575,0.6493148033063657,0.8305519167790063
WRC/BTC,7.5e-07,67.8762783799066,6.92644221531415e-07,1.0005926360581348e-06,7.5e-07,45.540257602965156,1.0015192500155621e-06,1.6445236211962843e-06,9.000000000000001e-07,34.512358120723036,2.1162456050336284e-06,6.281745598280594e-06,1.0828069832760219,0.7495557862135063,0.7488622909528161,0.4560591227351442,0.42528145025288716,0.1432722777322188
WTC/BTC,0.0003842,22.311091187448834,0.00042135019520342815,0.0004632794722474945,0.0003821,26.645969724774602,0.00046492684341796416,0.0007152356211510553,0.00042410000000000006,20.879948784010512,0.0008108963506035,0.0012875270333478,0.9118305969088445,0.8293050372729478,0.821849728423825,0.5342295443633976,0.5230014904918103,0.3293911421007328
XAUR/BTC,5.58e-06,60.53710230059646,5.492720802555066e-06,5.19615283843704e-06,5.58e-06,63.44494294173594,5.208094822015552e-06,5.35819371919702e-06,5.39e-06,56.48664896152054,5.482434260155444e-06,8.452667742575583e-06,1.015889975220356,1.0738714147750932,1.071409064292059,1.0413957188610605,0.983139923659965,0.6376685046841356
XBC/BTC,0.002579,48.32996129406762,0.002647915051153809,0.0027417839304129553,0.002579,43.3382964456115,0.0027955492683302942,0.0033493099643388327,0.002837,39.103174522455184,0.0036036600576949615,0.00538102597500607,0.9739738436383072,0.9406284614162002,0.9225378458596678,0.7700093534069502,0.7872551668524066,0.5272228777889889
XCP/BTC,0.0006320000000000001,49.40046389995752,0.0006337015679564247,0.0006948334601073312,0.000646,48.69711633873893,0.0006861841288325943,0.0009133885714927352,0.0006195,19.544612966017088,0.0010253332656341887,0.0018419462876108886,0.9973148749467168,0.9095704744880518,0.9414382712392961,0.7072564953864633,0.6041937980202243,0.3363290255350103
XDN/BTC,5.2e-07,33.04411874880943,5.368549410250449e-07,5.846337238657459e-07,5.2e-07,28.771098616150603,5.80403569740955e-07,7.221221054499352e-07,5.3e-07,17.993222437209113,8.050902855832903e-07,1.2388491831911215e-06,0.9686042918914691,0.8894457825005861,0.8959283283389965,0.7200998225584048,0.6583112596073786,0.4278164018599794
XEL/BTC,1.474e-05,47.662039790845135,1.4905383719877975e-05,1.5790152600716293e-05,1.474e-05,45.4598806372184,1.5788488321975018e-05,1.848520702963817e-05,1.448e-05,27.594973627871234,2.025743409624773e-05,2.886973993341377e-05,0.9889044305744763,0.9334931949505887,0.9335915953070889,0.7973943692578984,0.7147993142271716,0.5015632296445068
XEM/BTC,1.734e-05,52.748651956973454,1.7339098960289058e-05,1.8680026665922807e-05,1.733e-05,40.098009916510954,1.8537937694689747e-05,2.2076352048601466e-05,1.7199999999999998e-05,17.016155712019902,2.3603949142562327e-05,3.886250334039494e-05,1.0000519657747502,0.9282641995170509,0.9348396938977863,0.785002882806349,0.728691622580443,0.4425860024853768
XLM/BTC,3.646e-05,55.768257650352844,3.5673059416053636e-05,3.459429626226432e-05,3.623e-05,59.960519470698635,3.4781570091658916e-05,3.4658110887279725e-05,3.409e-05,47.39327020851223,3.5073952153801944e-05,3.459237671502369e-05,1.0220598007804238,1.053930963751698,1.0416436033371717,1.045354148638759,0.9719463563875768,0.9854772420188896
XLR/BTC,0.0002624,39.017645785732704,0.0002855814359018624,0.0003044308530681012,0.0002624,43.53182351812698,0.00030414022781502563,0.0003761215295431129,0.0002991,40.41130061029385,0.0004035275429173115,0.0007152995445629247,0.9188272310885485,0.8619362898191567,0.8627599245424004,0.697646849194583,0.741213345284066,0.41814649858719194
XMG/BTC,1.09e-05,41.36460468258896,1.1584346990409614e-05,1.2123540006693545e-05,1.09e-05,41.43397176248006,1.2244005855957919e-05,1.5063971534114966e-05,1.133e-05,29.190790430554337,1.7144198437097314e-05,3.421996474592561e-05,0.9409248539450548,0.8990773317019605,0.890231524570537,0.7235807619069824,0.6608649591621435,0.33109326921060034
XMO/BTC,0.00020750000000000003,49.4130990369456,0.00020736996341720907,0.00023994841553236104,0.00020750000000000003,43.3365421481182,0.00023303542691034468,0.0003421898581306457,0.0002004,16.86170982843148,0.0003848519390014147,0.000269688598554197,1.0006270753037136,0.8647692027456426,0.8904225539914631,0.6063885152340721,0.520719735802769,0.7430792442629989
XMR/BTC,0.01466,41.70263708223804,0.01489098817634208,0.015489357383205782,0.014730000000000002,41.357883437400034,0.01541215396817016,0.017318420851154197,0.01462,29.2308486751063,0.01782133313884676,0.02229244703005281,0.9844880558894633,0.946456307857871,0.9557392192175752,0.8505394415922345,0.8203651144442989,0.6558275087652127
XMY/BTC,4.3e-07,55.720638314533,4.224511751575485e-07,4.345685672991912e-07,4.3e-07,51.364798149297336,4.354537340332258e-07,4.979701037727997e-07,4.3e-07,32.61079126547198,5.426551831582989e-07,8.860543640731079e-07,1.0178691060325167,0.9894871197712608,0.9874757440182849,0.8635056537373752,0.7924000605639917,0.4852975363987045
XPM/BTC,0.00014509999999999998,23.61167150810373,0.00014847689681482954,0.00015460727900752752,0.00014509999999999998,37.44934970903145,0.00015213617961464386,0.00016930080023272302,0.0001501,41.07830291650372,0.00017676247734493182,0.00014714820216574662,0.9772564157301792,0.9385069120383093,0.9537507801729589,0.8570544250266017,0.8491621200074999,1.0200600332916638
XRP/BTC,4.643e-05,30.411710231680747,4.7868958013956606e-05,5.3091731175521066e-05,4.647e-05,23.371742511726552,5.195537133899444e-05,5.9842923487987586e-05,4.793e-05,25.31859373549028,6.334339607819873e-05,7.939360425951001e-05,0.969939642021515,0.8745241296898493,0.8944214775561143,0.776532918037135,0.7566692499535299,0.6037010216003488
XST/BTC,1.482e-05,33.42693129504589,1.5689561053978384e-05,1.702653731953111e-05,1.482e-05,28.567536406315035,1.709275811938521e-05,2.1832627404465404e-05,1.62e-05,32.36730870489821,2.348507627938236e-05,3.506607537984314e-05,0.9445770948602867,0.8704059857784475,0.8670338570574146,0.6788005733551282,0.6897997608047816,0.461984976206153
XTZ/USDT,1.49,21.562405534712976,1.5856307061498731,1.721841906579425,1.49,30.51321856393412,1.7032292228941228,2.001726075425382,1.55,30.205467711358427,2.4156275505345626,3.331835405845248,0.9396891686197996,0.8653523847378083,0.8748088513113905,0.744357591326957,0.6416552086669963,0.4652090548292805
XUC/USDT,3.77,44.29797921849523,3.841129069623207,3.9938887708417434,3.76,41.745251945481726,3.964524220858993,4.452822971278253,3.74,30.27401279762006,4.608761442274133,6.1356796360174775,0.9814822495328999,0.943942161715596,0.9484114084149349,0.8444081483258772,0.8114978496597007,0.609549425958547
XVG/BTC,1.96e-06,19.289733786172206,2.111954897153111e-06,2.3543820395207788e-06,1.96e-06,19.28752752183258,2.334761152951448e-06,2.927952430409696e-06,2.09e-06,21.102464084924414,3.2852515671916716e-06,5.367565325993581e-06,0.9280501220182569,0.8324902106367355,0.8394862992826052,0.6694097826328911,0.6361765475958946,0.38937579201481326
XWC/BTC,1.422e-05,36.21090052960568,1.4505629842444205e-05,1.4825410820688995e-05,1.422e-05,37.405115597363604,1.4854268904357554e-05,1.630980999176011e-05,1.484e-05,38.942696018189075,1.5862604100349142e-05,1.3996661470598233e-05,0.9803090354885219,0.9591639767685803,0.9573005640034233,0.8718679130648423,0.9355336555158283,1.060252834661559
XZC/BTC,0.002045,59.084913038763254,0.0020174499612746143,0.0019932480951960797,0.002046,52.58114042718442,0.0020132864562975913,0.002181889270212428,0.001955,41.19024484417084,0.002357419859232359,0.003830236493458578,1.0136558721426625,1.0259636042942408,1.0162488271850636,0.9377194470555337,0.8292964837568656,0.5104123474722312
YEE/BTC,1.15e-06,43.71267095423796,1.1772077599637935e-06,1.2764243522636009e-06,1.15e-06,39.071863715431256,1.2728598702663258e-06,1.6539337050059925e-06,1.19e-06,27.05642718481429,1.7370405645024913e-06,1.7145481855174351e-06,0.9768878859882556,0.9009542931084001,0.9034773008904591,0.6953120288432802,0.6850732356620756,0.6940604003152404
ZAP/BTC,3.2e-06,42.21414771010352,3.2691840378109883e-06,3.6195393983847014e-06,3.2e-06,41.65888912409658,3.580723813141775e-06,4.9716190287063805e-06,3.4e-06,33.473595465571215,5.965151199702307e-06,1.441059593176264e-05,0.978837521225231,0.8840903904590927,0.8936740633990079,0.6436535023144447,0.5699771700958189,0.23593750155092488
ZCL/BTC,0.001808,43.22671006495726,0.0018993311727554304,0.0019743978785867486,0.001808,37.97035043950178,0.0019692638853625564,0.0016211412023072074,0.001998,57.734567014405464,0.0016406584149556052,0.003328350137352938,0.9519140347583865,0.9157222156732389,0.918109560348299,1.1152637397821086,1.2178037681622256,0.6002974199069767
ZEC/BTC,0.024069999999999998,27.916201523106974,0.025001591233018008,0.025383011033109904,0.024069999999999998,32.301244773549584,0.02546885737051264,0.02606786737135252,0.02514,44.247191596160185,0.02690627392691326,0.031446586738002366,0.9627387223342921,0.9482720536426037,0.9450757703746768,0.9233590019892424,0.9343545698036424,0.799450834186051
ZEN/BTC,0.003009,22.959602261456965,0.003116587670066283,0.0031952614700111767,0.003,29.550277159173298,0.003212460618182537,0.0033028502512416932,0.003093,43.63132819642328,0.0030125928933402513,0.0013894578188130618,0.9654790169711495,0.9417069708506437,0.9338635882475852,0.9083063935072934,1.0266903327155485,2.2260481449103517
ZIL/BTC,5.02e-06,11.299084628697619,5.653638946592824e-06,6.52008659273838e-06,4.98e-06,16.139925972457974,6.417453702470084e-06,8.734345612342493e-06,5.78e-06,25.418673615588478,9.41943287669838e-06,7.23481247571855e-06,0.8879236978911277,0.7699284248143158,0.7760087148089894,0.570162920157724,0.6136250531917328,0.798914971106551
